# # Wavelength Mean_Albedo Std_Albedo
1.170000000000000000e+03	3.478218800347784301e-01	3.740370105073747425e-02
1.180000000000000000e+03	3.549014512870622973e-01	3.826366153948319859e-02
1.190000000000000000e+03	3.628830232827559565e-01	3.925282758322162779e-02
1.200000000000000000e+03	3.700540808231934098e-01	4.020411073329562684e-02
1.210000000000000000e+03	3.759922562215639030e-01	4.101346828564592789e-02
1.220000000000000000e+03	3.797862926773403203e-01	4.154632216035363673e-02
1.230000000000000000e+03	3.809847581904867164e-01	4.176202939200489989e-02
1.240000000000000000e+03	3.821095670565314850e-01	4.191824683929501472e-02
1.250000000000000000e+03	3.829823443682297546e-01	4.204591756638209610e-02
1.260000000000000000e+03	3.835386567012123438e-01	4.210949816048692451e-02
1.270000000000000000e+03	3.831273455205170819e-01	4.207026449929763406e-02
1.280000000000000000e+03	3.818165034574010908e-01	4.189734872284125999e-02
1.290000000000000000e+03	3.795670775226924754e-01	4.154139953037352950e-02
1.300000000000000000e+03	3.759139247821725038e-01	4.097183469819459800e-02
1.310000000000000000e+03	3.714091333099033276e-01	4.028614405068707549e-02
1.320000000000000000e+03	3.669973253685495096e-01	3.964827310342061012e-02
1.330000000000000000e+03	3.630656093358993752e-01	3.905540595744786542e-02
1.340000000000000000e+03	3.589711122409157129e-01	3.828838232402791142e-02
1.350000000000000000e+03	3.547872009484664413e-01	3.737211209956971258e-02
1.360000000000000000e+03	3.494829686050829887e-01	3.622349252164197564e-02
1.370000000000000000e+03	3.395645313418430011e-01	3.440321119480847789e-02
1.380000000000000000e+03	3.244163630837979539e-01	3.234310071821765858e-02
1.390000000000000000e+03	3.163618132860764320e-01	3.142000692883085283e-02
1.400000000000000000e+03	3.196517234263212548e-01	3.141439056511089595e-02
1.410000000000000000e+03	3.346353057933890152e-01	3.218287780392489750e-02
1.420000000000000000e+03	3.653213063011998551e-01	3.570548997786765488e-02
1.430000000000000000e+03	3.997689029444819186e-01	4.058045623150663417e-02
1.440000000000000000e+03	4.184660489144532702e-01	4.335448677156068797e-02
1.450000000000000000e+03	4.262768378465072172e-01	4.461584034531542592e-02
1.460000000000000000e+03	4.324392719372459060e-01	4.563803423923988578e-02
1.470000000000000000e+03	4.379576923536217525e-01	4.656672643227882658e-02
1.480000000000000000e+03	4.420668393114338679e-01	4.729300816357397130e-02
1.490000000000000000e+03	4.449181376332821958e-01	4.785113390122225363e-02
1.500000000000000000e+03	4.468750748427017805e-01	4.831931185497883446e-02
1.510000000000000000e+03	4.475114970103554191e-01	4.854352370646191489e-02
1.520000000000000000e+03	4.480596848156141454e-01	4.869176739610364679e-02
1.530000000000000000e+03	4.490110308191050392e-01	4.891654275878989239e-02
1.540000000000000000e+03	4.490442688050477194e-01	4.902491913865985457e-02
1.550000000000000000e+03	4.479125334387240032e-01	4.895143594537426646e-02
1.560000000000000000e+03	4.467120187178901802e-01	4.890796056808453807e-02
1.570000000000000000e+03	4.452300653250321205e-01	4.877228615223345998e-02
1.580000000000000000e+03	4.441896142648614210e-01	4.866783894276378170e-02
1.590000000000000000e+03	4.437285568403160907e-01	4.867855648961997433e-02
1.600000000000000000e+03	4.433845235990441225e-01	4.867999890657253442e-02
1.610000000000000000e+03	4.436204930492069209e-01	4.871502905296824087e-02
1.620000000000000000e+03	4.414690977075825806e-01	4.840877950884917014e-02
1.630000000000000000e+03	4.368961293282715985e-01	4.769603756477618084e-02
1.640000000000000000e+03	4.341266818668531591e-01	4.728216970218448306e-02
1.650000000000000000e+03	4.334509552561718326e-01	4.713790331593971372e-02
1.660000000000000000e+03	4.316848067615343121e-01	4.681840208324240804e-02
1.670000000000000000e+03	4.287485347105109423e-01	4.627720818265988051e-02
1.680000000000000000e+03	4.263887671802354951e-01	4.573117185180162331e-02
1.690000000000000000e+03	4.245469299088353576e-01	4.520157786381572701e-02
1.700000000000000000e+03	4.226654907931452487e-01	4.464081129056609448e-02
1.710000000000000000e+03	4.204548116870548413e-01	4.404516343209821660e-02
1.720000000000000000e+03	4.181309031403582788e-01	4.352346231248977598e-02
1.730000000000000000e+03	4.158102206561876124e-01	4.307014784838708588e-02
1.740000000000000000e+03	4.125235987746197486e-01	4.247737126697520571e-02
1.750000000000000000e+03	4.081388050058613604e-01	4.182668613735713442e-02
1.760000000000000000e+03	4.045901803348375680e-01	4.135262929149621791e-02
1.770000000000000000e+03	4.017296672903973298e-01	4.097168181244451729e-02
1.780000000000000000e+03	3.980270684802013625e-01	4.045777588498470495e-02
1.790000000000000000e+03	3.935463601091633845e-01	3.981688309735062492e-02
1.800000000000000000e+03	3.899468491388403679e-01	3.925157283854387863e-02
1.810000000000000000e+03	3.877452967996182776e-01	3.884711948195133935e-02
1.820000000000000000e+03	3.847383730307869509e-01	3.837883183087389266e-02
1.830000000000000000e+03	3.807283776480218651e-01	3.776597684084358891e-02
1.840000000000000000e+03	3.796111970103305255e-01	3.754019225161835116e-02
1.850000000000000000e+03	3.805207476408585254e-01	3.751083016468293591e-02
1.860000000000000000e+03	3.814954489469528087e-01	3.733999437362161417e-02
1.870000000000000000e+03	3.827661028374796381e-01	3.705654046364015991e-02
1.880000000000000000e+03	3.814498656728993464e-01	3.630389962833664025e-02
1.890000000000000000e+03	3.778599545748337341e-01	3.498367455427767864e-02
1.900000000000000000e+03	3.740919961100039326e-01	3.387622637985920199e-02
1.910000000000000000e+03	3.759296959379445080e-01	3.417277027662797562e-02
1.920000000000000000e+03	3.824193779281948036e-01	3.529463153165119521e-02
1.930000000000000000e+03	3.883316372788470638e-01	3.610075963696778023e-02
1.940000000000000000e+03	3.929454353581304238e-01	3.663085299970556680e-02
1.950000000000000000e+03	3.968281686305999978e-01	3.708365830931725782e-02
1.960000000000000000e+03	4.001526608674422780e-01	3.748088053222673605e-02
1.970000000000000000e+03	4.028219704006029134e-01	3.782063603316403178e-02
1.980000000000000000e+03	4.056341315352398613e-01	3.827689155117666026e-02
1.990000000000000000e+03	4.082894097203793593e-01	3.878096084214624484e-02
2.000000000000000000e+03	4.108951322410417384e-01	3.937474606277690387e-02
2.010000000000000000e+03	4.135309099632760721e-01	3.999055066897776872e-02
2.020000000000000000e+03	4.158173529479814445e-01	4.051198433527915949e-02
2.030000000000000000e+03	4.174876200634500267e-01	4.090850028603751354e-02
2.040000000000000000e+03	4.185992885672527586e-01	4.118404297550265492e-02
2.050000000000000000e+03	4.192993072323177306e-01	4.137616025979595075e-02
2.060000000000000000e+03	4.192747815795566657e-01	4.139543513520049095e-02
2.070000000000000000e+03	4.182737928369770763e-01	4.116509054742172741e-02
2.080000000000000000e+03	4.165689983575240340e-01	4.081012963941393207e-02
2.090000000000000000e+03	4.141774785518645974e-01	4.037116912770979255e-02
2.100000000000000000e+03	4.104964586444522778e-01	3.963767275818776137e-02
2.110000000000000000e+03	4.061212972454402714e-01	3.874652387465474246e-02
2.120000000000000000e+03	4.013671107914136837e-01	3.792081257921328663e-02
2.130000000000000000e+03	3.930405846367711620e-01	3.648864120898142466e-02
2.140000000000000000e+03	3.794774262283159283e-01	3.410379622005679789e-02
2.150000000000000000e+03	3.638769941226295823e-01	3.146522735156339484e-02
2.160000000000000000e+03	3.522636790897535342e-01	2.961955696201308205e-02
2.170000000000000000e+03	3.449920132626657643e-01	2.855479926827981726e-02
2.180000000000000000e+03	3.372601494581802806e-01	2.744238713481774936e-02
2.190000000000000000e+03	3.250419419226439066e-01	2.581175340693629000e-02
2.200000000000000000e+03	3.138792316550793604e-01	2.451156447034242430e-02
2.210000000000000000e+03	3.211711397637491694e-01	2.542809078240942239e-02
2.220000000000000000e+03	3.372785191691440310e-01	2.754093028309468130e-02
2.230000000000000000e+03	3.427919690505317751e-01	2.824928851628882853e-02
2.240000000000000000e+03	3.448947781842687799e-01	2.845039982800533565e-02
2.250000000000000000e+03	3.477603215497472866e-01	2.871116811146794123e-02
2.260000000000000000e+03	3.494106122980947249e-01	2.876521288152929928e-02
2.270000000000000000e+03	3.506239015123118752e-01	2.885309726167172018e-02
2.280000000000000000e+03	3.514719243153281991e-01	2.904027327832780017e-02
2.290000000000000000e+03	3.516114714612131320e-01	2.927538427675862795e-02
2.300000000000000000e+03	3.506611377519109896e-01	2.919051289539605423e-02
2.310000000000000000e+03	3.491421224500821929e-01	2.900949576143217398e-02
2.320000000000000000e+03	3.499213892221451072e-01	2.903449435780584842e-02
2.330000000000000000e+03	3.511959197210228756e-01	2.892226213705634610e-02
2.340000000000000000e+03	3.492434094263159872e-01	2.841872559158101566e-02
2.350000000000000000e+03	3.453389480580454363e-01	2.763834191924070122e-02
2.360000000000000000e+03	3.426566811489022424e-01	2.711493237772366269e-02
2.370000000000000000e+03	3.394700848797093107e-01	2.660902577793464521e-02
2.380000000000000000e+03	3.368275448291198071e-01	2.624451285610045898e-02
2.390000000000000000e+03	3.377355195646700725e-01	2.632351559168033192e-02
2.400000000000000000e+03	3.389804861338241992e-01	2.648770408027286208e-02
2.410000000000000000e+03	3.376742111599963514e-01	2.630464997283466638e-02
2.420000000000000000e+03	3.347991285894227897e-01	2.591734515336816674e-02
2.430000000000000000e+03	3.307634724223095235e-01	2.539608778493766816e-02
2.440000000000000000e+03	3.276612072405608034e-01	2.499296121768688692e-02
2.450000000000000000e+03	3.268038444156232125e-01	2.485750646164363101e-02
2.460000000000000000e+03	3.266723851794781641e-01	2.480880690689536705e-02
2.470000000000000000e+03	3.266376032518303885e-01	2.480161766616321983e-02
2.480000000000000000e+03	3.269173332919245167e-01	2.484228803782680128e-02
2.490000000000000000e+03	3.280741108241288506e-01	2.500987375587850753e-02
